LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
111,1,4 - PM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1358.00,New York,Interstate
111,1,5 - Evening,Inbound,39,144.72,357.52,247.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1359.00,New York,Interstate
111,2,2 - AM Peak,Outbound,48,178.11,739.35,415.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1360.00,Hudson,Interstate
111,2,3 - Mid Day,Inbound,240,890.59,476.58,54.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1361.00,Hudson,Interstate
111,2,3 - Mid Day,Outbound,64,237.49,919.86,387.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1362.00,Hudson,Interstate
111,2,4 - PM Peak,Inbound,188,697.62,601.54,86.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1363.00,Hudson,Interstate
111,2,4 - PM Peak,Outbound,8,29.68,80.35,271.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1364.00,Hudson,Interstate
111,2,5 - Evening,Inbound,81,300.57,253.75,84.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1365.00,Hudson,Interstate
111,5,2 - AM Peak,Outbound,272,1009.33,1268.74,126.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1366.00,Union,Interstate
111,5,3 - Mid Day,Inbound,28,103.90,347.02,334.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1367.00,Union,Interstate
111,5,3 - Mid Day,Outbound,257,953.67,956.26,100.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1368.00,Union,Interstate
111,5,4 - PM Peak,Inbound,35,129.87,461.06,355.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1369.00,Union,Interstate
111,5,4 - PM Peak,Outbound,33,122.45,83.48,68.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1370.00,Union,Interstate
111,5,5 - Evening,Inbound,21,77.92,192.81,247.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,222.64,3337.00,1371.00,Union,Interstate
112,1,1 - Early AM,Inbound,170,411.50,515.35,125.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1372.00,New York,Interstate
112,1,2 - AM Peak,Inbound,269,651.14,850.21,131.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1373.00,New York,Interstate
112,1,2 - AM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1374.00,New York,Interstate
112,1,3 - Mid Day,Inbound,238,576.10,444.78,77.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1375.00,New York,Interstate
112,1,3 - Mid Day,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1376.00,New York,Interstate
112,1,4 - PM Peak,Inbound,131,317.09,361.97,114.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1377.00,New York,Interstate
112,1,4 - PM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:06,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1378.00,New York,Interstate
112,1,5 - Evening,Inbound,120,290.47,138.48,48.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1379.00,New York,Interstate
112,1,5 - Evening,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1380.00,New York,Interstate
112,5,1 - Early AM,Inbound,120,290.47,189.60,65.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1381.00,Union,Interstate
112,5,2 - AM Peak,Inbound,201,486.54,329.43,68.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1382.00,Union,Interstate
112,5,2 - AM Peak,Outbound,287,694.71,452.42,65.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1383.00,Union,Interstate
112,5,3 - Mid Day,Inbound,204,493.80,250.91,51.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1384.00,Union,Interstate
112,5,3 - Mid Day,Outbound,355,859.31,682.59,79.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1385.00,Union,Interstate
112,5,4 - PM Peak,Inbound,117,283.21,168.82,60.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1386.00,Union,Interstate
112,5,4 - PM Peak,Outbound,241,583.36,736.54,126.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1387.00,Union,Interstate
112,5,5 - Evening,Inbound,135,326.78,95.06,29.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1388.00,Union,Interstate
112,5,5 - Evening,Outbound,324,784.27,751.70,96.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1389.00,Union,Interstate
112,6,1 - Early AM,Inbound,51,123.45,33.55,27.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1390.00,Union,Interstate
112,6,2 - AM Peak,Inbound,85,205.75,52.15,25.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1391.00,Union,Interstate
112,6,2 - AM Peak,Outbound,72,174.28,78.89,45.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1392.00,Union,Interstate
112,6,3 - Mid Day,Inbound,85,205.75,63.24,31.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1393.00,Union,Interstate
112,6,3 - Mid Day,Outbound,84,203.33,52.37,26.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1394.00,Union,Interstate
112,6,4 - PM Peak,Inbound,54,130.71,44.76,34.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1395.00,Union,Interstate
112,6,4 - PM Peak,Outbound,48,116.18,26.35,23.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1396.00,Union,Interstate
112,6,5 - Evening,Inbound,60,145.23,32.70,23.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1397.00,Union,Interstate
112,6,5 - Evening,Outbound,69,167.02,21.05,13.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1398.00,Union,Interstate
112,7,1 - Early AM,Inbound,21,50.83,30.70,60.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1399.00,Union,Interstate
112,7,2 - AM Peak,Inbound,39,94.40,25.77,27.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1400.00,Union,Interstate
112,7,2 - AM Peak,Outbound,57,137.97,27.21,20.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1401.00,Union,Interstate
112,7,3 - Mid Day,Inbound,58,140.39,44.43,32.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1402.00,Union,Interstate
112,7,3 - Mid Day,Outbound,83,200.91,18.25,9.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1403.00,Union,Interstate
112,7,4 - PM Peak,Inbound,30,72.61,26.62,37.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1404.00,Union,Interstate
112,7,4 - PM Peak,Outbound,30,72.61,7.40,10.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1405.00,Union,Interstate
112,7,5 - Evening,Inbound,45,108.92,34.72,32.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1406.00,Union,Interstate
112,7,5 - Evening,Outbound,42,101.66,9.13,9.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,145.23,3337.00,1407.00,Union,Interstate
113,1,1 - Early AM,Inbound,220,686.36,1029.32,150.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1408.00,New York,Interstate
113,1,1 - Early AM,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1409.00,New York,Interstate
113,1,2 - AM Peak,Inbound,1677,5231.95,7174.35,137.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1410.00,New York,Interstate
113,1,2 - AM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1411.00,New York,Interstate
113,1,3 - Mid Day,Inbound,132,411.81,285.90,69.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1412.00,New York,Interstate
113,1,3 - Mid Day,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1413.00,New York,Interstate
113,1,4 - PM Peak,Inbound,84,262.06,57.43,22.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1414.00,New York,Interstate
113,1,4 - PM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1415.00,New York,Interstate
113,1,5 - Evening,Inbound,98,305.74,177.95,58.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1416.00,New York,Interstate
113,1,5 - Evening,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1417.00,New York,Interstate
113,4,2 - AM Peak,Outbound,58,180.95,104.46,58.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1418.00,Union,Interstate
113,4,3 - Mid Day,Outbound,110,343.18,407.30,119.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1419.00,Union,Interstate
113,4,4 - PM Peak,Outbound,60,187.18,266.84,143.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1420.00,Union,Interstate
113,4,5 - Evening,Outbound,100,311.98,471.80,151.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1421.00,Union,Interstate
113,5,1 - Early AM,Outbound,38,118.55,119.56,101.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1422.00,Union,Interstate
113,5,2 - AM Peak,Inbound,293,914.11,508.85,56.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1423.00,Union,Interstate
113,5,2 - AM Peak,Outbound,105,327.58,169.24,52.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1424.00,Union,Interstate
113,5,3 - Mid Day,Inbound,107,333.82,63.34,19.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1425.00,Union,Interstate
113,5,3 - Mid Day,Outbound,176,549.09,425.76,78.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1426.00,Union,Interstate
113,5,4 - PM Peak,Inbound,55,171.59,13.67,8.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1427.00,Union,Interstate
113,5,4 - PM Peak,Outbound,159,496.05,524.81,106.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1428.00,Union,Interstate
113,5,5 - Evening,Inbound,54,168.47,37.52,22.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1429.00,Union,Interstate
113,5,5 - Evening,Outbound,124,386.85,462.65,120.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1430.00,Union,Interstate
113,6,1 - Early AM,Inbound,40,124.79,165.53,133.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1431.00,Union,Interstate
113,6,1 - Early AM,Outbound,13,40.55,8.93,22.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1432.00,Union,Interstate
113,6,2 - AM Peak,Inbound,278,867.31,1009.78,116.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1433.00,Union,Interstate
113,6,2 - AM Peak,Outbound,60,187.18,42.87,23.00,5/17/2013 12:06:07,NWK052120,5/8/2013 0:00:00,187.18,3337.00,1434.00,Union,Interstate
408,1,5 - Evening,Outbound,42,87.42,49.91,57.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3841.00,Philadelphia,Interstate
408,3,1 - Early AM,Inbound,18,37.46,16.01,43.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3842.00,Gloucester,Interstate
408,3,1 - Early AM,Outbound,50,104.07,10.65,10.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3843.00,Gloucester,Interstate
408,3,2 - AM Peak,Inbound,36,74.93,38.73,52.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3844.00,Gloucester,Interstate
408,3,2 - AM Peak,Outbound,103,214.38,102.79,48.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3845.00,Gloucester,Interstate
408,3,3 - Mid Day,Inbound,54,112.39,47.72,42.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3846.00,Gloucester,Interstate
408,3,3 - Mid Day,Outbound,123,256.01,121.66,48.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3847.00,Gloucester,Interstate
408,3,4 - PM Peak,Outbound,77,160.27,87.52,55.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3848.00,Gloucester,Interstate
408,3,5 - Evening,Outbound,50,104.07,34.50,33.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3849.00,Gloucester,Interstate
408,4,1 - Early AM,Inbound,14,29.14,4.71,16.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3850.00,Gloucester,Interstate
408,4,1 - Early AM,Outbound,22,45.79,5.72,13.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3851.00,Gloucester,Interstate
408,4,2 - AM Peak,Inbound,28,58.28,17.76,30.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3852.00,Gloucester,Interstate
408,4,2 - AM Peak,Outbound,52,108.23,38.02,35.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3853.00,Gloucester,Interstate
408,4,3 - Mid Day,Inbound,42,87.42,21.88,25.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3854.00,Gloucester,Interstate
408,4,3 - Mid Day,Outbound,65,135.29,58.85,43.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3855.00,Gloucester,Interstate
408,4,4 - PM Peak,Outbound,39,81.17,28.43,35.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3856.00,Gloucester,Interstate
408,4,5 - Evening,Outbound,20,41.62,15.03,36.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3857.00,Gloucester,Interstate
408,5,1 - Early AM,Inbound,31,64.52,46.28,72.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3858.00,Gloucester,Interstate
408,5,1 - Early AM,Outbound,32,66.60,6.70,10.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3859.00,Gloucester,Interstate
408,5,2 - AM Peak,Inbound,40,83.25,22.40,27.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3860.00,Gloucester,Interstate
408,5,2 - AM Peak,Outbound,68,141.53,35.36,25.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3861.00,Gloucester,Interstate
408,5,3 - Mid Day,Inbound,60,124.88,30.53,24.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3862.00,Gloucester,Interstate
408,5,3 - Mid Day,Outbound,88,183.16,62.91,34.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3863.00,Gloucester,Interstate
408,5,4 - PM Peak,Outbound,84,174.84,113.22,65.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3864.00,Gloucester,Interstate
408,5,5 - Evening,Outbound,30,62.44,13.70,22.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3865.00,Gloucester,Interstate
408,6,1 - Early AM,Inbound,18,37.46,10.33,28.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3866.00,Gloucester,Interstate
408,6,1 - Early AM,Outbound,18,37.46,3.42,9.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3867.00,Gloucester,Interstate
408,6,2 - AM Peak,Inbound,18,37.46,15.65,42.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3868.00,Gloucester,Interstate
408,6,2 - AM Peak,Outbound,36,74.93,13.66,18.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3869.00,Gloucester,Interstate
408,6,3 - Mid Day,Inbound,27,56.19,10.93,19.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3870.00,Gloucester,Interstate
408,6,3 - Mid Day,Outbound,47,97.82,43.49,44.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3871.00,Gloucester,Interstate
408,6,4 - PM Peak,Outbound,38,79.09,14.78,19.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3872.00,Gloucester,Interstate
408,6,5 - Evening,Outbound,18,37.46,5.72,15.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3873.00,Gloucester,Interstate
408,7,1 - Early AM,Inbound,22,45.79,5.18,11.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3874.00,Gloucester,Interstate
408,7,1 - Early AM,Outbound,12,24.97,1.43,6.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3875.00,Gloucester,Interstate
408,7,2 - AM Peak,Inbound,22,45.79,7.50,16.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3876.00,Gloucester,Interstate
408,7,2 - AM Peak,Outbound,28,58.28,12.12,21.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3877.00,Gloucester,Interstate
408,7,3 - Mid Day,Inbound,33,68.68,7.87,11.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3878.00,Gloucester,Interstate
408,7,3 - Mid Day,Outbound,34,70.76,29.26,41.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3879.00,Gloucester,Interstate
408,7,4 - PM Peak,Outbound,26,54.11,6.47,12.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3880.00,Gloucester,Interstate
408,7,5 - Evening,Outbound,12,24.97,3.33,13.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3881.00,Gloucester,Interstate
408,8,1 - Early AM,Inbound,12,24.97,7.98,32.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3882.00,Gloucester,Interstate
408,8,1 - Early AM,Outbound,18,37.46,4.79,13.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3883.00,Gloucester,Interstate
408,8,2 - AM Peak,Inbound,12,24.97,9.02,36.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3884.00,Gloucester,Interstate
408,8,2 - AM Peak,Outbound,48,99.90,18.40,18.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3885.00,Gloucester,Interstate
408,8,3 - Mid Day,Inbound,18,37.46,7.82,21.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3886.00,Gloucester,Interstate
408,8,3 - Mid Day,Outbound,59,122.80,35.92,29.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3887.00,Gloucester,Interstate
408,8,4 - PM Peak,Outbound,45,93.66,6.95,7.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3888.00,Gloucester,Interstate
408,8,5 - Evening,Outbound,20,41.62,5.43,13.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3889.00,Gloucester,Interstate
408,9,1 - Early AM,Inbound,54,112.39,21.87,19.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3890.00,Cumberland,Interstate
408,9,1 - Early AM,Outbound,46,95.74,18.50,19.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3891.00,Cumberland,Interstate
408,9,2 - AM Peak,Inbound,58,120.72,30.55,25.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3892.00,Cumberland,Interstate
408,9,2 - AM Peak,Outbound,92,191.49,26.14,14.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3893.00,Cumberland,Interstate
408,9,3 - Mid Day,Inbound,87,181.08,31.96,18.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3894.00,Cumberland,Interstate
408,9,3 - Mid Day,Outbound,115,239.36,49.65,21.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3895.00,Cumberland,Interstate
408,9,4 - PM Peak,Outbound,92,191.49,14.06,7.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3896.00,Cumberland,Interstate
408,9,5 - Evening,Outbound,46,95.74,8.20,9.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3897.00,Cumberland,Interstate
408,10,1 - Early AM,Inbound,36,74.93,2.20,3.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3898.00,Cumberland,Interstate
408,10,1 - Early AM,Outbound,54,112.39,10.77,10.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3899.00,Cumberland,Interstate
408,10,2 - AM Peak,Inbound,36,74.93,29.08,39.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3900.00,Cumberland,Interstate
408,10,2 - AM Peak,Outbound,108,224.79,6.76,3.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3901.00,Cumberland,Interstate
408,10,3 - Mid Day,Inbound,54,112.39,18.96,17.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3902.00,Cumberland,Interstate
408,10,3 - Mid Day,Outbound,135,280.99,17.27,6.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3903.00,Cumberland,Interstate
408,10,4 - PM Peak,Outbound,108,224.79,4.20,2.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3904.00,Cumberland,Interstate
408,10,5 - Evening,Outbound,54,112.39,2.50,2.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,124.88,3337.00,3905.00,Cumberland,Interstate
409,1,1 - Early AM,Inbound,30,63.41,15.98,25.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3906.00,Philadelphia,Interstate
409,1,1 - Early AM,Outbound,52,109.91,23.60,21.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3907.00,Philadelphia,Interstate
409,1,2 - AM Peak,Inbound,115,243.08,28.76,12.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3908.00,Philadelphia,Interstate
409,1,2 - AM Peak,Outbound,235,496.73,56.00,11.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3909.00,Philadelphia,Interstate
409,1,3 - Mid Day,Inbound,250,528.44,77.26,15.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3910.00,Philadelphia,Interstate
409,1,3 - Mid Day,Outbound,303,640.47,98.40,15.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3911.00,Philadelphia,Interstate
409,1,4 - PM Peak,Inbound,26,54.95,7.80,14.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3912.00,Philadelphia,Interstate
409,1,4 - PM Peak,Outbound,195,412.18,59.40,14.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3913.00,Philadelphia,Interstate
409,1,5 - Evening,Inbound,78,164.87,14.10,9.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3914.00,Philadelphia,Interstate
409,1,5 - Evening,Outbound,122,257.88,24.60,10.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3915.00,Philadelphia,Interstate
409,2,1 - Early AM,Inbound,5,10.56,4.21,40.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3916.00,Camden,Interstate
409,2,1 - Early AM,Outbound,46,97.23,78.67,81.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3917.00,Camden,Interstate
409,2,2 - AM Peak,Inbound,21,44.38,25.70,58.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3918.00,Camden,Interstate
409,2,2 - AM Peak,Outbound,100,211.37,186.91,88.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3919.00,Camden,Interstate
409,2,3 - Mid Day,Inbound,45,95.12,39.70,42.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3920.00,Camden,Interstate
409,2,3 - Mid Day,Outbound,109,230.40,202.62,88.00,5/17/2013 12:06:20,NWK052120,5/8/2013 0:00:00,126.82,3337.00,3921.00,Camden,Interstate
